game_id	url	TV	game_date	game_time_et	away_team	home_team	away_team_full_name	home_team_full_name	game_number_this_day	game_number_this_day_and_time	arena	city	away_team_espn_abbr	home_team_espn_abbr
484	https://www.nba.com/game/phi-vs-tor-0022000484		2/23/21	7:30 PM ET	PHI	TOR	Philadelphia 76ers	Toronto Raptors	5	3	Amalie Arena	"Tampa, FL"	phi	tor
485	https://www.nba.com/game/bos-vs-dal-0022000485	TNT	2/23/21	7:30 PM ET	BOS	DAL	Boston Celtics	Dallas Mavericks	6	4	American Airlines Center	"Dallas, TX"	bos	dal
486	https://www.nba.com/game/min-vs-mil-0022000486		2/23/21	8:00 PM ET	MIN	MIL	Minnesota Timberwolves	Milwaukee Bucks	7	1	Fiserv Forum	"Milwaukee, WI"	min	mil
487	https://www.nba.com/game/por-vs-den-0022000487	TNT	2/23/21	10:00 PM ET	POR	DEN	Portland Trail Blazers	Denver Nuggets	8	1	Ball Arena	"Denver, CO"	por	den
488	https://www.nba.com/game/was-vs-lac-0022000488	Fox Sports Prime Tic	2/23/21	10:00 PM ET	WAS	LAC	Washington Wizards	LA Clippers	9	2	Staples Center	"Los Angeles, CA"	was	lac
489	https://www.nba.com/game/gsw-vs-ind-0022000489		2/24/21	7:00 PM ET	GSW	IND	Golden State Warriors	Indiana Pacers	1	1	Bankers Life Fieldhouse	"Indianapolis, IN"	gsw	ind
490	https://www.nba.com/game/bos-vs-atl-0022000490		2/24/21	7:30 PM ET	BOS	ATL	Boston Celtics	Atlanta Hawks	2	1	State Farm Arena	"Atlanta, GA"	bos	atl
491	https://www.nba.com/game/hou-vs-cle-0022000491		2/24/21	7:30 PM ET	HOU	CLE	Houston Rockets	Cleveland Cavaliers	3	2	Rocket Mortgage FieldHouse	"Cleveland, OH"	hou	cle
492	https://www.nba.com/game/tor-vs-mia-0022000492	ESPN	2/24/21	7:30 PM ET	TOR	MIA	Toronto Raptors	Miami Heat	4	3	AmericanAirlines Arena	"Miami, FL"	tor	mia
493	https://www.nba.com/game/min-vs-chi-0022000493		2/24/21	8:00 PM ET	MIN	CHI	Minnesota Timberwolves	Chicago Bulls	5	1	United Center	"Chicago, IL"	min	chi
494	https://www.nba.com/game/det-vs-nop-0022000494		2/24/21	8:00 PM ET	DET	NOP	Detroit Pistons	New Orleans Pelicans	6	2	Smoothie King Center	"New Orleans, LA"	det	no
495	https://www.nba.com/game/sas-vs-okc-0022000495	Fox Sports Oklahoma	2/24/21	8:00 PM ET	SAS	OKC	San Antonio Spurs	Oklahoma City Thunder	7	3	Chesapeake Energy Arena	"Oklahoma City, OK"	sas	okc
496	https://www.nba.com/game/cha-vs-phx-0022000496		2/24/21	9:00 PM ET	CHA	PHX	Charlotte Hornets	Phoenix Suns	8	1	PHX Arena	"Phoenix, AZ"	cha	phx
497	https://www.nba.com/game/lal-vs-uta-0022000497	"ESPN, Spectrum SportsNet"	2/24/21	10:00 PM ET	LAL	UTA	Los Angeles Lakers	Utah Jazz	9	1	Vivint Smart Home Arena	"Salt Lake City, UT"	lal	uth
498	https://www.nba.com/game/dal-vs-phi-0022000498	TNT	2/25/21	7:00 PM ET	DAL	PHI	Dallas Mavericks	Philadelphia 76ers	1	1	Wells Fargo Center	"Philadelphia, PA"	dal	phi
499	https://www.nba.com/game/orl-vs-bkn-0022000499		2/25/21	7:30 PM ET	ORL	BKN	Orlando Magic	Brooklyn Nets	2	1	Barclays Center	"Brooklyn, NY"	orl	bkn
500	https://www.nba.com/game/sac-vs-nyk-0022000500		2/25/21	7:30 PM ET	SAC	NYK	Sacramento Kings	New York Knicks	3	2	Madison Square Garden	"New York, NY"	sac	nyk
501	https://www.nba.com/game/lac-vs-mem-0022000501	Fox Sports Prime Tic	2/25/21	8:00 PM ET	LAC	MEM	LA Clippers	Memphis Grizzlies	4	1	FedExForum	"Memphis, TN"	lac	mem
502	https://www.nba.com/game/was-vs-den-0022000502		2/25/21	9:00 PM ET	WAS	DEN	Washington Wizards	Denver Nuggets	5	1	Ball Arena	"Denver, CO"	was	den
503	https://www.nba.com/game/nop-vs-mil-0022000503	TNT	2/25/21	9:30 PM ET	NOP	MIL	New Orleans Pelicans	Milwaukee Bucks	6	1	Fiserv Forum	"Milwaukee, WI"	no	mil
504	https://www.nba.com/game/sac-vs-det-0022000504		2/26/21	7:00 PM ET	SAC	DET	Sacramento Kings	Detroit Pistons	1	1	Little Caesars Arena	"Detroit, MI"	sac	det
505	https://www.nba.com/game/ind-vs-bos-0022000505	ESPN	2/26/21	7:30 PM ET	IND	BOS	Indiana Pacers	Boston Celtics	2	1	TD Garden	"Boston, MA"	ind	bos
506	https://www.nba.com/game/hou-vs-tor-0022000506		2/26/21	7:30 PM ET	HOU	TOR	Houston Rockets	Toronto Raptors	3	2	Amalie Arena	"Tampa, FL"	hou	tor
507	https://www.nba.com/game/uta-vs-mia-0022000507		2/26/21	8:00 PM ET	UTA	MIA	Utah Jazz	Miami Heat	4	1	AmericanAirlines Arena	"Miami, FL"	uth	mia
508	https://www.nba.com/game/phx-vs-chi-0022000508		2/26/21	8:00 PM ET	PHX	CHI	Phoenix Suns	Chicago Bulls	5	2	United Center	"Chicago, IL"	phx	chi
509	https://www.nba.com/game/lac-vs-mem-0022000509	Fox Sports Prime Tic	2/26/21	8:00 PM ET	LAC	MEM	LA Clippers	Memphis Grizzlies	6	3	FedExForum	"Memphis, TN"	lac	mem
510	https://www.nba.com/game/atl-vs-okc-0022000510	Fox Sports Oklahoma	2/26/21	8:00 PM ET	ATL	OKC	Atlanta Hawks	Oklahoma City Thunder	7	4	Chesapeake Energy Arena	"Oklahoma City, OK"	atl	okc
511	https://www.nba.com/game/cha-vs-gsw-0022000511		2/26/21	10:00 PM ET	CHA	GSW	Charlotte Hornets	Golden State Warriors	8	1	Chase Center	"San Francisco, CA"	cha	gsw
512	https://www.nba.com/game/por-vs-lal-0022000512	"ESPN, Spectrum SportsNet, NBC Sports Northwest"	2/26/21	10:00 PM ET	POR	LAL	Portland Trail Blazers	Los Angeles Lakers	9	2	Staples Center	"Los Angeles, CA"	por	lal
513	https://www.nba.com/game/cle-vs-phi-0022000513		2/27/21	3:00 PM ET	CLE	PHI	Cleveland Cavaliers	Philadelphia 76ers	1	1	Wells Fargo Center	"Philadelphia, PA"	cle	phi
514	https://www.nba.com/game/nop-vs-sas-0022000514	NBA TV	2/27/21	6:00 PM ET	NOP	SAS	New Orleans Pelicans	San Antonio Spurs	2	1	AT&T Center	"San Antonio, TX"	no	sas
515	https://www.nba.com/game/ind-vs-nyk-0022000515		2/27/21	7:00 PM ET	IND	NYK	Indiana Pacers	New York Knicks	3	1	Madison Square Garden	"New York, NY"	ind	nyk
516	https://www.nba.com/game/uta-vs-orl-0022000516		2/27/21	7:00 PM ET	UTA	ORL	Utah Jazz	Orlando Magic	4	2	Amway Center	"Orlando, FL"	uth	orl
517	https://www.nba.com/game/min-vs-was-0022000517		2/27/21	7:00 PM ET	MIN	WAS	Minnesota Timberwolves	Washington Wizards	5	3	Capital One Arena	"Washington, DC"	min	was
518	https://www.nba.com/game/den-vs-okc-0022000518	Fox Sports Oklahoma	2/27/21	8:00 PM ET	DEN	OKC	Denver Nuggets	Oklahoma City Thunder	6	1	Chesapeake Energy Arena	"Oklahoma City, OK"	den	okc
519	https://www.nba.com/game/dal-vs-bkn-0022000519	ABC	2/27/21	8:30 PM ET	DAL	BKN	Dallas Mavericks	Brooklyn Nets	7	1	Barclays Center	"Brooklyn, NY"	dal	bkn
520	https://www.nba.com/game/lac-vs-mil-0022000520	ABC	2/28/21	3:30 PM ET	LAC	MIL	LA Clippers	Milwaukee Bucks	1	1	Fiserv Forum	"Milwaukee, WI"	lac	mil
521	https://www.nba.com/game/nyk-vs-det-0022000521		2/28/21	6:00 PM ET	NYK	DET	New York Knicks	Detroit Pistons	2	1	Little Caesars Arena	"Detroit, MI"	nyk	det
522	https://www.nba.com/game/atl-vs-mia-0022000522		2/28/21	6:00 PM ET	ATL	MIA	Atlanta Hawks	Miami Heat	3	2	AmericanAirlines Arena	"Miami, FL"	atl	mia
523	https://www.nba.com/game/chi-vs-tor-0022000523		2/28/21	6:00 PM ET	CHI	TOR	Chicago Bulls	Toronto Raptors	4	3	Amalie Arena	"Tampa, FL"	chi	tor
524	https://www.nba.com/game/was-vs-bos-0022000524		2/28/21	7:00 PM ET	WAS	BOS	Washington Wizards	Boston Celtics	5	1	TD Garden	"Boston, MA"	was	bos
525	https://www.nba.com/game/mem-vs-hou-0022000525		2/28/21	7:00 PM ET	MEM	HOU	Memphis Grizzlies	Houston Rockets	6	2	Toyota Center	"Houston, TX"	mem	hou
526	https://www.nba.com/game/phx-vs-min-0022000526		2/28/21	8:00 PM ET	PHX	MIN	Phoenix Suns	Minnesota Timberwolves	7	1	Target Center	"Minneapolis, MN"	phx	min
527	https://www.nba.com/game/gsw-vs-lal-0022000527	"ESPN, Spectrum SportsNet"	2/28/21	8:00 PM ET	GSW	LAL	Golden State Warriors	Los Angeles Lakers	8	2	Staples Center	"Los Angeles, CA"	gsw	lal
528	https://www.nba.com/game/cha-vs-sac-0022000528		2/28/21	9:00 PM ET	CHA	SAC	Charlotte Hornets	Sacramento Kings	9	1	Golden 1 Center	"Sacramento, CA"	cha	sac
529	https://www.nba.com/game/dal-vs-orl-0022000529		3/1/21	7:00 PM ET	DAL	ORL	Dallas Mavericks	Orlando Magic	1	1	Amway Center	"Orlando, FL"	dal	orl
530	https://www.nba.com/game/ind-vs-phi-0022000530		3/1/21	7:00 PM ET	IND	PHI	Indiana Pacers	Philadelphia 76ers	2	2	Wells Fargo Center	"Philadelphia, PA"	ind	phi
531	https://www.nba.com/game/den-vs-chi-0022000531		3/1/21	8:00 PM ET	DEN	CHI	Denver Nuggets	Chicago Bulls	3	1	United Center	"Chicago, IL"	den	chi
532	https://www.nba.com/game/cle-vs-hou-0022000532		3/1/21	8:00 PM ET	CLE	HOU	Cleveland Cavaliers	Houston Rockets	4	2	Toyota Center	"Houston, TX"	cle	hou
533	https://www.nba.com/game/uta-vs-nop-0022000533	NBA TV	3/1/21	8:00 PM ET	UTA	NOP	Utah Jazz	New Orleans Pelicans	5	3	Smoothie King Center	"New Orleans, LA"	uth	no
534	https://www.nba.com/game/bkn-vs-sas-0022000534		3/1/21	8:30 PM ET	BKN	SAS	Brooklyn Nets	San Antonio Spurs	6	1	AT&T Center	"San Antonio, TX"	bkn	sas
535	https://www.nba.com/game/cha-vs-por-0022000535	"NBA TV, NBC Sports Northwest"	3/1/21	10:30 PM ET	CHA	POR	Charlotte Hornets	Portland Trail Blazers	7	1	Moda Center	"Portland, OR"	cha	por
536	https://www.nba.com/game/mem-vs-was-0022000536		3/2/21	7:00 PM ET	MEM	WAS	Memphis Grizzlies	Washington Wizards	1	1	Capital One Arena	"Washington, DC"	mem	was
537	https://www.nba.com/game/lac-vs-bos-0022000537	"TNT, Fox Sports Prime Tic"	3/2/21	7:30 PM ET	LAC	BOS	LA Clippers	Boston Celtics	2	1	TD Garden	"Boston, MA"	lac	bos
538	https://www.nba.com/game/atl-vs-mia-0022000538		3/2/21	7:30 PM ET	ATL	MIA	Atlanta Hawks	Miami Heat	3	2	AmericanAirlines Arena	"Miami, FL"	atl	mia
539	https://www.nba.com/game/det-vs-tor-0022000539		3/2/21	7:30 PM ET	DET	TOR	Detroit Pistons	Toronto Raptors	4	3	Amalie Arena	"Tampa, FL"	det	tor
540	https://www.nba.com/game/den-vs-mil-0022000540		3/2/21	8:00 PM ET	DEN	MIL	Denver Nuggets	Milwaukee Bucks	5	1	Fiserv Forum	"Milwaukee, WI"	den	mil
541	https://www.nba.com/game/nyk-vs-sas-0022000541		3/2/21	8:30 PM ET	NYK	SAS	New York Knicks	San Antonio Spurs	6	1	AT&T Center	"San Antonio, TX"	nyk	sas
542	https://www.nba.com/game/phx-vs-lal-0022000542	"TNT, Spectrum SportsNet"	3/2/21	10:00 PM ET	PHX	LAL	Phoenix Suns	Los Angeles Lakers	7	1	Staples Center	"Los Angeles, CA"	phx	lal
543	https://www.nba.com/game/ind-vs-cle-0022000543		3/3/21	7:00 PM ET	IND	CLE	Indiana Pacers	Cleveland Cavaliers	1	1	Rocket Mortgage FieldHouse	"Cleveland, OH"	ind	cle
544	https://www.nba.com/game/atl-vs-orl-0022000544		3/3/21	7:00 PM ET	ATL	ORL	Atlanta Hawks	Orlando Magic	2	2	Amway Center	"Orlando, FL"	atl	orl
545	https://www.nba.com/game/uta-vs-phi-0022000545		3/3/21	7:00 PM ET	UTA	PHI	Utah Jazz	Philadelphia 76ers	3	3	Wells Fargo Center	"Philadelphia, PA"	uth	phi
546	https://www.nba.com/game/bkn-vs-hou-0022000546	ESPN	3/3/21	7:30 PM ET	BKN	HOU	Brooklyn Nets	Houston Rockets	4	1	Toyota Center	"Houston, TX"	bkn	hou
547	https://www.nba.com/game/cha-vs-min-0022000547		3/3/21	8:00 PM ET	CHA	MIN	Charlotte Hornets	Minnesota Timberwolves	5	1	Target Center	"Minneapolis, MN"	cha	min
548	https://www.nba.com/game/chi-vs-nop-0022000548		3/3/21	8:00 PM ET	CHI	NOP	Chicago Bulls	New Orleans Pelicans	6	2	Smoothie King Center	"New Orleans, LA"	chi	no
549	https://www.nba.com/game/okc-vs-dal-0022000549	Fox Sports Oklahoma	3/3/21	8:30 PM ET	OKC	DAL	Oklahoma City Thunder	Dallas Mavericks	7	1	American Airlines Center	"Dallas, TX"	okc	dal
550	https://www.nba.com/game/gsw-vs-por-0022000550	"ESPN, NBC Sports Northwest"	3/3/21	10:00 PM ET	GSW	POR	Golden State Warriors	Portland Trail Blazers	8	1	Moda Center	"Portland, OR"	gsw	por
551	https://www.nba.com/game/lal-vs-sac-0022000551	Spectrum SportsNet	3/3/21	10:00 PM ET	LAL	SAC	Los Angeles Lakers	Sacramento Kings	9	2	Golden 1 Center	"Sacramento, CA"	lal	sac
552	https://www.nba.com/game/tor-vs-bos-0022000552	TNT	3/4/21	7:00 PM ET	TOR	BOS	Toronto Raptors	Boston Celtics	1	1	TD Garden	"Boston, MA"	tor	bos
553	https://www.nba.com/game/den-vs-ind-0022000553		3/4/21	7:00 PM ET	DEN	IND	Denver Nuggets	Indiana Pacers	2	2	Bankers Life Fieldhouse	"Indianapolis, IN"	den	ind
554	https://www.nba.com/game/lac-vs-was-0022000554	Fox Sports Prime Tic	3/4/21	7:00 PM ET	LAC	WAS	LA Clippers	Washington Wizards	3	3	Capital One Arena	"Washington, DC"	lac	was
555	https://www.nba.com/game/mil-vs-mem-0022000555		3/4/21	8:00 PM ET	MIL	MEM	Milwaukee Bucks	Memphis Grizzlies	4	1	FedExForum	"Memphis, TN"	mil	mem
556	https://www.nba.com/game/okc-vs-sas-0022000556	Fox Sports Oklahoma	3/4/21	8:30 PM ET	OKC	SAS	Oklahoma City Thunder	San Antonio Spurs	5	1	AT&T Center	"San Antonio, TX"	okc	sas
557	https://www.nba.com/game/mia-vs-nop-0022000557	TNT	3/4/21	9:30 PM ET	MIA	NOP	Miami Heat	New Orleans Pelicans	6	1	Smoothie King Center	"New Orleans, LA"	mia	no
558	https://www.nba.com/game/sac-vs-por-0022000558	NBC Sports Northwest	3/4/21	10:00 PM ET	SAC	POR	Sacramento Kings	Portland Trail Blazers	7	1	Moda Center	"Portland, OR"	sac	por
