row_num,game_id,game_url,game_date,game_time_et,away_team,home_team,away_team_full_name,home_team_full_name,game_number_this_day,game_number_this_day_and_time,tv,local_tv,radio,arena,city,away_team_espn_abbr,home_team_espn_abbr
625,0022300594,https://www.nba.com/game/sas-vs-was-0022300594,2024-01-20,7:00 pm,SAS,WAS,San Antonio Spurs,Washington Wizards,3,2,LEAGUE PASS,The Team 980 AM / WFED 1500 AM|WOAI/KXTN,MNMT|Bally Sports SW-SA,,,sas,was
626,0022300595,https://www.nba.com/game/cle-vs-atl-0022300595,2024-01-20,7:30 pm,CLE,ATL,Cleveland Cavaliers,Atlanta Hawks,4,1,LEAGUE PASS,WZGC|WTAM/WMMS/La Mega,Bally Sports SE-ATL|Bally Sports Ohio,,,cle,atl
627,0022300596,https://www.nba.com/game/tor-vs-nyk-0022300596,2024-01-20,7:30 pm,TOR,NYK,Toronto Raptors,New York Knicks,5,2,LEAGUE PASS,ESPN NY 98.7|Sportsnet 590,MSG|TSN,,,tor,nyk
628,0022300597,https://www.nba.com/game/mem-vs-chi-0022300597,2024-01-20,8:00 pm,MEM,CHI,Memphis Grizzlies,Chicago Bulls,6,1,LEAGUE PASS,670 AM / S: 1200 AM|ESPN 92.9FM/680AM,NBC Sports Chicago|Bally Sports SE-MEM,,,mem,chi
629,0022300598,https://www.nba.com/game/uta-vs-hou-0022300598,2024-01-20,8:00 pm,UTA,HOU,Utah Jazz,Houston Rockets,7,2,LEAGUE PASS,790 AM / S: 93.3 FM|KSL 97.5 FM / S: KBMG 106.3 FM,Space City Home Network|KJZZ,,,uth,hou
630,0022300599,https://www.nba.com/game/okc-vs-min-0022300599,2024-01-20,8:00 pm,OKC,MIN,Oklahoma City Thunder,Minnesota Timberwolves,8,3,LEAGUE PASS,WWLS 98.1FM OKC,Bally Sports North|Bally Sports OK,,,okc,min
631,0022300600,https://www.nba.com/game/bkn-vs-lac-0022300600,2024-01-21,3:30 pm,BKN,LAC,Brooklyn Nets,LA Clippers,1,1,LEAGUE PASS,AM 570 KLAC/S: KWKW|101.9 FM / 660 AM,Bally Sports SoCal|YES,,,bkn,lac
632,0022300601,https://www.nba.com/game/mia-vs-orl-0022300601,2024-01-21,6:00 pm,MIA,ORL,Miami Heat,Orlando Magic,2,1,LEAGUE PASS,WYGM 96.9FM / 740AM|WQAM 560 / S: WAQI 710,Bally Sports Florida|Bally Sports Sun,,,mia,orl
633,0022300602,https://www.nba.com/game/den-vs-was-0022300602,2024-01-21,6:00 pm,DEN,WAS,Denver Nuggets,Washington Wizards,3,2,LEAGUE PASS,The Team 980 AM / WFED 1500 AM|Altitude Sports Radio 92.5 FM,MNMT|Altitude,,,den,was
634,0022300603,https://www.nba.com/game/bos-vs-hou-0022300603,2024-01-21,7:00 pm,BOS,HOU,Boston Celtics,Houston Rockets,4,1,LEAGUE PASS,790 AM / S: 93.3 FM|98.5 The Sports Hub,Space City Home Network|NBC Sports Boston,,,bos,hou
635,0022300604,https://www.nba.com/game/ind-vs-phx-0022300604,2024-01-21,8:00 pm,IND,PHX,Indiana Pacers,Phoenix Suns,5,1,LEAGUE PASS,KMVP 98.7 / S: KSUN|93.5/107.5 The Fan,AZ Family Sports Network 44|Bally Sports Indiana,,,ind,phx
636,0022300605,https://www.nba.com/game/por-vs-lal-0022300605,2024-01-21,10:00 pm,POR,LAL,Portland Trail Blazers,Los Angeles Lakers,6,1,LEAGUE PASS,ESPN LA 710/1330 KWKW|Rip City Radio 620,Spectrum SportsNet|ROOT SPORTS PLUS,,,por,lal
637,0022300606,https://www.nba.com/game/mil-vs-det-0022300606,2024-01-22,7:00 pm,MIL,DET,Milwaukee Bucks,Detroit Pistons,1,1,LEAGUE PASS,97.1 FM The Ticket|620 AM/103.3 FM WTMJ,Bally Sports DET|Bally Sports WI,,,mil,det
638,0022300607,https://www.nba.com/game/cle-vs-orl-0022300607,2024-01-22,7:00 pm,CLE,ORL,Cleveland Cavaliers,Orlando Magic,2,2,LEAGUE PASS,WYGM 96.9FM / 740AM|WTAM/WMMS/La Mega,Bally Sports Florida|Bally Sports Ohio,,,cle,orl
639,0022300608,https://www.nba.com/game/sas-vs-phi-0022300608,2024-01-22,7:00 pm,SAS,PHI,San Antonio Spurs,Philadelphia 76ers,3,3,NBA TV,97.5 The Fanatic|WOAI/KXTN,NBC Sports Philadelphia|Bally Sports SW-SA,,,sas,phi
640,0022300609,https://www.nba.com/game/mem-vs-tor-0022300609,2024-01-22,7:30 pm,MEM,TOR,Memphis Grizzlies,Toronto Raptors,4,1,LEAGUE PASS,Sportsnet 590|ESPN 92.9FM/680AM,TSN|Bally Sports SE-MEM,,,mem,tor
641,0022300610,https://www.nba.com/game/cha-vs-min-0022300610,2024-01-22,8:00 pm,CHA,MIN,Charlotte Hornets,Minnesota Timberwolves,5,1,LEAGUE PASS,WFNZ 92.7 FM,Bally Sports North|Bally Sports SE-CHA,,,cha,min
642,0022300611,https://www.nba.com/game/bos-vs-dal-0022300611,2024-01-22,8:30 pm,BOS,DAL,Boston Celtics,Dallas Mavericks,6,1,LEAGUE PASS,97.1 FM / S: 99.1 FM|ROCK 92.9,Bally Sports SW-DAL|NBC Sports Boston,,,bos,dal
643,0022300612,https://www.nba.com/game/chi-vs-phx-0022300612,2024-01-22,9:00 pm,CHI,PHX,Chicago Bulls,Phoenix Suns,7,1,LEAGUE PASS,KMVP 98.7 / S: KSUN|670 The Score,AZ Family Sports Network 44|NBC Sports Chicago,,,chi,phx
644,0022300613,https://www.nba.com/game/atl-vs-sac-0022300613,2024-01-22,10:00 pm,ATL,SAC,Atlanta Hawks,Sacramento Kings,8,1,NBA TV,Sactown Sports 1140 AM|WZGC,NBCSCA|Bally Sports SE-ATL,,,atl,sac
645,0022300614,https://www.nba.com/game/den-vs-ind-0022300614,2024-01-23,7:00 pm,DEN,IND,Denver Nuggets,Indiana Pacers,1,1,LEAGUE PASS,93.5/107.5 The Fan|Altitude Sports Radio 92.5 FM,Bally Sports Indiana|Altitude,,,den,ind
646,0022300615,https://www.nba.com/game/nyk-vs-bkn-0022300615,2024-01-23,7:30 pm,NYK,BKN,New York Knicks,Brooklyn Nets,2,1,TNT,101.9 FM / 660 AM|ESPN NY 98.7,,,,nyk,bkn
647,0022300616,https://www.nba.com/game/uta-vs-nop-0022300616,2024-01-23,8:00 pm,UTA,NOP,Utah Jazz,New Orleans Pelicans,3,1,LEAGUE PASS,WRNO 99.5FM|KSL 97.5 FM / S: KBMG 106.3 FM,Bally Sports New Orleans|KJZZ,,,uth,no
648,0022300617,https://www.nba.com/game/por-vs-okc-0022300617,2024-01-23,8:00 pm,POR,OKC,Portland Trail Blazers,Oklahoma City Thunder,4,2,LEAGUE PASS,WWLS/WKY|Rip City Radio 620,Bally Sports OK|ROOT SPORTS/ROOT SPORTS Plus,,,por,okc
649,0022300618,https://www.nba.com/game/lal-vs-lac-0022300618,2024-01-23,10:00 pm,LAL,LAC,Los Angeles Lakers,LA Clippers,5,1,TNT,AM 570 KLAC/S: KWKW|ESPN LA 710/1330 KWKW,,,,lal,lac
650,0022300619,https://www.nba.com/game/cha-vs-det-0022300619,2024-01-24,7:00 pm,CHA,DET,Charlotte Hornets,Detroit Pistons,1,1,LEAGUE PASS,97.1 FM The Ticket|WFNZ 92.7 FM,Bally Sports DET|Bally Sports SE-CHA,,,cha,det
651,0022300620,https://www.nba.com/game/min-vs-was-0022300620,2024-01-24,7:00 pm,MIN,WAS,Minnesota Timberwolves,Washington Wizards,2,2,LEAGUE PASS,The Team 980 AM / WFED 1500 AM,MNMT|Bally Sports North,,,min,was
652,0022300621,https://www.nba.com/game/mem-vs-mia-0022300621,2024-01-24,7:30 pm,MEM,MIA,Memphis Grizzlies,Miami Heat,3,1,LEAGUE PASS,WQAM 560 / S: WAQI 710|ESPN 92.9FM/680AM,Bally Sports Sun|Bally Sports SE-MEM,,,mem,mia
653,0022300623,https://www.nba.com/game/por-vs-hou-0022300623,2024-01-24,8:00 pm,POR,HOU,Portland Trail Blazers,Houston Rockets,5,1,LEAGUE PASS,790 AM / S: 93.3 FM|Rip City Radio 620,Space City Home Network|ROOT SPORTS/ROOT SPORTS Plus,,,por,hou
654,0022300624,https://www.nba.com/game/cle-vs-mil-0022300624,2024-01-24,8:00 pm,CLE,MIL,Cleveland Cavaliers,Milwaukee Bucks,6,2,LEAGUE PASS,620 AM/103.3 FM WTMJ|WTAM/WMMS/La Mega,Bally Sports WI|Bally Sports Ohio,,,cle,mil
655,0022300622,https://www.nba.com/game/okc-vs-sas-0022300622,2024-01-24,8:30 pm,OKC,SAS,Oklahoma City Thunder,San Antonio Spurs,4,1,ABC,WOAI/KXTN|WWLS 98.1FM OKC,CW35|Bally Sports OK,,,okc,sas
656,0022300625,https://www.nba.com/game/phx-vs-dal-0022300625,2024-01-24,9:30 pm,PHX,DAL,Phoenix Suns,Dallas Mavericks,7,1,ESPN,97.1 FM / S: 99.1 FM|KMVP 98.7 / S: KSUN,Bally Sports SW-DAL|AZ Family 3TV / AZ Family Sports Network 44,,,phx,dal
657,0022300626,https://www.nba.com/game/atl-vs-gsw-0022300626,2024-01-24,10:00 pm,ATL,GSW,Atlanta Hawks,Golden State Warriors,8,1,LEAGUE PASS,95.7 The Game|WZGC,NBC Sports Bay Area|Bally Sports SE-ATL,,,atl,gsw
658,0022300627,https://www.nba.com/game/phi-vs-ind-0022300627,2024-01-25,7:00 pm,PHI,IND,Philadelphia 76ers,Indiana Pacers,1,1,LEAGUE PASS,93.5/107.5 The Fan|97.5 The Fanatic,Bally Sports Indiana|NBCSP+,,,phi,ind
659,0022300628,https://www.nba.com/game/uta-vs-was-0022300628,2024-01-25,7:00 pm,UTA,WAS,Utah Jazz,Washington Wizards,2,2,LEAGUE PASS,The Team 980 AM / WFED 1500 AM|KSL 1160 AM & 102.7 FM / S: KBMG 106.3 FM,MNMT|KJZZ,,,uth,was
660,0022300629,https://www.nba.com/game/min-vs-bkn-0022300629,2024-01-25,7:30 pm,MIN,BKN,Minnesota Timberwolves,Brooklyn Nets,3,1,LEAGUE PASS,101.9 FM / 660 AM,YES|Bally Sports North Extra,,,min,bkn
661,0022300630,https://www.nba.com/game/bos-vs-mia-0022300630,2024-01-25,7:30 pm,BOS,MIA,Boston Celtics,Miami Heat,4,2,TNT,ESPN Radio|WQAM 560 / S: WAQI 710|ROCK 92.9,,,,bos,mia
662,0022300631,https://www.nba.com/game/den-vs-nyk-0022300631,2024-01-25,7:30 pm,DEN,NYK,Denver Nuggets,New York Knicks,5,3,LEAGUE PASS,ESPN NY 98.7|Altitude Sports Radio 92.5 FM,MSG|Altitude,,,den,nyk
663,0022300632,https://www.nba.com/game/sac-vs-gsw-0022300632,2024-01-25,10:00 pm,SAC,GSW,Sacramento Kings,Golden State Warriors,6,1,TNT,95.7 The Game|Sactown Sports 1140 AM,NBC Sports Bay Area,,,sac,gsw
664,0022300633,https://www.nba.com/game/chi-vs-lal-0022300633,2024-01-25,10:30 pm,CHI,LAL,Chicago Bulls,Los Angeles Lakers,7,1,LEAGUE PASS,ESPN LA 710/1330 KWKW|670 The Score,Spectrum SportsNet|NBCSCH+,,,chi,lal
665,0022300634,https://www.nba.com/game/dal-vs-atl-0022300634,2024-01-26,7:00 pm,DAL,ATL,Dallas Mavericks,Atlanta Hawks,1,1,NBA TV,WZGC|97.1 FM / S: 99.1 FM,Bally Sports SE-ATL|Bally Sports SW-DAL,,,dal,atl
666,0022300635,https://www.nba.com/game/hou-vs-cha-0022300635,2024-01-26,7:00 pm,HOU,CHA,Houston Rockets,Charlotte Hornets,2,2,LEAGUE PASS,WFNZ 92.7 FM|790 AM / S: 93.3 FM,Bally Sports SE-CHA|Space City Home Network,,,hou,cha
667,0022300636,https://www.nba.com/game/phx-vs-ind-0022300636,2024-01-26,7:00 pm,PHX,IND,Phoenix Suns,Indiana Pacers,3,3,LEAGUE PASS,93.5/107.5 The Fan|ESPN 620 / S: KSUN,Bally Sports Indiana|AZ Family Sports Network 44,,,phx,ind
668,0022300637,https://www.nba.com/game/lac-vs-tor-0022300637,2024-01-26,7:30 pm,LAC,TOR,LA Clippers,Toronto Raptors,4,1,LEAGUE PASS,Sportsnet 590|AM 570 KLAC/S: KWKW,SN|Bally Sports SoCal,,,lac,tor
669,0022300638,https://www.nba.com/game/orl-vs-mem-0022300638,2024-01-26,8:00 pm,ORL,MEM,Orlando Magic,Memphis Grizzlies,5,1,LEAGUE PASS,ESPN 92.9FM/680AM|WYGM 96.9FM / 740AM,Bally Sports SE-MEM|Bally Sports Florida,,,orl,mem
670,0022300639,https://www.nba.com/game/cle-vs-mil-0022300639,2024-01-26,8:00 pm,CLE,MIL,Cleveland Cavaliers,Milwaukee Bucks,6,2,LEAGUE PASS,620 AM/103.3 FM WTMJ|WTAM/WMMS/La Mega,Bally Sports WI|Bally Sports Ohio,,,cle,mil
671,0022300640,https://www.nba.com/game/okc-vs-nop-0022300640,2024-01-26,8:00 pm,OKC,NOP,Oklahoma City Thunder,New Orleans Pelicans,7,3,LEAGUE PASS,WRNO 99.5FM|WWLS 98.1FM OKC,Bally Sports New Orleans|Bally Sports OK,,,okc,no
672,0022300641,https://www.nba.com/game/por-vs-sas-0022300641,2024-01-26,9:30 pm,POR,SAS,Portland Trail Blazers,San Antonio Spurs,8,1,NBA TV,WOAI/KXTN|Rip City Radio 620,Bally Sports SW-SA|ROOT SPORTS PLUS,,,por,sas
673,0022300642,https://www.nba.com/game/was-vs-det-0022300642,2024-01-27,12:00 pm,WAS,DET,Washington Wizards,Detroit Pistons,1,1,LEAGUE PASS,97.1 FM The Ticket|The Team 980 AM / WFED 1500 AM,Bally Sports DET|MNMT,,,was,det
674,0022300643,https://www.nba.com/game/mia-vs-nyk-0022300643,2024-01-27,3:00 pm,MIA,NYK,Miami Heat,New York Knicks,2,1,ABC,ESPN NY 98.7|WQAM 560 / S: WAQI 710,,,,mia,nyk
675,0022300644,https://www.nba.com/game/phi-vs-den-0022300644,2024-01-27,5:30 pm,PHI,DEN,Philadelphia 76ers,Denver Nuggets,3,1,ABC,ESPN Radio|Altitude Sports Radio 92.5 FM|97.5 The Fanatic,,,,phi,den
676,0022300645,https://www.nba.com/game/hou-vs-bkn-0022300645,2024-01-27,6:00 pm,HOU,BKN,Houston Rockets,Brooklyn Nets,4,1,LEAGUE PASS,101.9 FM / 660 AM|790 AM / S: 93.3 FM,YES|Space City Home Network,,,hou,bkn
677,0022300646,https://www.nba.com/game/lac-vs-bos-0022300646,2024-01-27,7:00 pm,LAC,BOS,LA Clippers,Boston Celtics,5,1,LEAGUE PASS,98.5 The Sports Hub|AM 570 KLAC/S: KWKW,NBC Sports Boston|Bally Sports SoCal,,,lac,bos
678,0022300647,https://www.nba.com/game/uta-vs-cha-0022300647,2024-01-27,7:00 pm,UTA,CHA,Utah Jazz,Charlotte Hornets,6,2,LEAGUE PASS,WFNZ 92.7 FM|KSL 97.5 FM / S: KBMG 106.3 FM,Bally Sports SE-CHA|KJZZ,,,uth,cha
679,0022300648,https://www.nba.com/game/nop-vs-mil-0022300648,2024-01-27,8:00 pm,NOP,MIL,New Orleans Pelicans,Milwaukee Bucks,7,1,LEAGUE PASS,620 AM/103.3 FM WTMJ|WRNO 99.5FM,Bally Sports WI|Bally Sports New Orleans,,,no,mil
680,0022300649,https://www.nba.com/game/min-vs-sas-0022300649,2024-01-27,8:30 pm,MIN,SAS,Minnesota Timberwolves,San Antonio Spurs,8,1,LEAGUE PASS,WOAI/KXTN,KENS (English) / KNIC (Spanish)|Bally Sports North Extra,,,min,sas
681,0022300650,https://www.nba.com/game/lal-vs-gsw-0022300650,2024-01-27,8:30 pm,LAL,GSW,Los Angeles Lakers,Golden State Warriors,9,2,ABC,95.7 The Game|ESPN LA 710/1330 KWKW,,,,lal,gsw
682,0022300651,https://www.nba.com/game/sac-vs-dal-0022300651,2024-01-27,9:00 pm,SAC,DAL,Sacramento Kings,Dallas Mavericks,10,1,LEAGUE PASS,97.1 FM / S: 99.1 FM|Sactown Sports 1140 AM,Bally Sports SW-DAL|NBCSCA,,,sac,dal
683,0022300652,https://www.nba.com/game/mem-vs-ind-0022300652,2024-01-28,3:30 pm,MEM,IND,Memphis Grizzlies,Indiana Pacers,1,1,LEAGUE PASS,93.5/107.5 The Fan|ESPN 92.9FM/680AM,Bally Sports Indiana|Bally Sports SE-MEM,,,mem,ind
684,0022300653,https://www.nba.com/game/tor-vs-atl-0022300653,2024-01-28,6:00 pm,TOR,ATL,Toronto Raptors,Atlanta Hawks,2,1,LEAGUE PASS,WZGC|TSN Radio 1050,Bally Sports SE-ATL|TSN,,,tor,atl
685,0022300654,https://www.nba.com/game/okc-vs-det-0022300654,2024-01-28,6:00 pm,OKC,DET,Oklahoma City Thunder,Detroit Pistons,3,2,LEAGUE PASS,97.1 FM The Ticket|WWLS 98.1FM OKC,Bally Sports DET|Bally Sports OK,,,okc,det
686,0022300655,https://www.nba.com/game/phx-vs-orl-0022300655,2024-01-28,6:00 pm,PHX,ORL,Phoenix Suns,Orlando Magic,4,3,LEAGUE PASS,WYGM 96.9FM / 740AM|KMVP 98.7 / S: KSUN,Bally Sports Florida|AZ Family 3TV / AZ Family Sports Network 44,,,phx,orl
687,0022300656,https://www.nba.com/game/chi-vs-por-0022300656,2024-01-28,9:00 pm,CHI,POR,Chicago Bulls,Portland Trail Blazers,5,1,LEAGUE PASS,Rip City Radio 620|670 The Score,ROOT SPORTS/ROOT SPORTS Plus|NBC Sports Chicago,,,chi,por
688,0022300657,https://www.nba.com/game/nyk-vs-cha-0022300657,2024-01-29,7:00 pm,NYK,CHA,New York Knicks,Charlotte Hornets,1,1,LEAGUE PASS,WFNZ 92.7 FM|ESPN NY 98.7,Bally Sports SE-CHA|MSG,,,nyk,cha
689,0022300658,https://www.nba.com/game/lac-vs-cle-0022300658,2024-01-29,7:00 pm,LAC,CLE,LA Clippers,Cleveland Cavaliers,2,2,LEAGUE PASS,WTAM/WMMS/La Mega|AM 570 KLAC/S: KWKW,Bally Sports Ohio|Bally Sports SoCal,,,lac,cle
690,0022300659,https://www.nba.com/game/nop-vs-bos-0022300659,2024-01-29,7:30 pm,NOP,BOS,New Orleans Pelicans,Boston Celtics,3,1,LEAGUE PASS,98.5 The Sports Hub|WRNO 99.5FM,NBC Sports Boston|Bally Sports New Orleans,,,no,bos
691,0022300660,https://www.nba.com/game/uta-vs-bkn-0022300660,2024-01-29,7:30 pm,UTA,BKN,Utah Jazz,Brooklyn Nets,4,2,LEAGUE PASS,101.9 FM / 660 AM|KSL 97.5 FM / S: KBMG 106.3 FM,YES|KJZZ,,,uth,bkn
692,0022300661,https://www.nba.com/game/phx-vs-mia-0022300661,2024-01-29,7:30 pm,PHX,MIA,Phoenix Suns,Miami Heat,5,3,NBA TV,WQAM 560 / S: WAQI 710|ESPN 620 / S: KSUN,Bally Sports Sun|AZ Family Sports Network 44,,,phx,mia
693,0022300662,https://www.nba.com/game/lal-vs-hou-0022300662,2024-01-29,8:00 pm,LAL,HOU,Los Angeles Lakers,Houston Rockets,6,1,LEAGUE PASS,790 AM / S: 93.3 FM|ESPN LA 710/1330 KWKW,Space City Home Network|Spectrum SportsNet,,,lal,hou
694,0022300663,https://www.nba.com/game/sac-vs-mem-0022300663,2024-01-29,8:00 pm,SAC,MEM,Sacramento Kings,Memphis Grizzlies,7,2,LEAGUE PASS,ESPN 92.9FM/680AM|Sactown Sports 1140 AM,Bally Sports SE-MEM|NBCSCA,,,sac,mem
695,0022300664,https://www.nba.com/game/min-vs-okc-0022300664,2024-01-29,8:00 pm,MIN,OKC,Minnesota Timberwolves,Oklahoma City Thunder,8,3,LEAGUE PASS,WWLS/WKY,Bally Sports OK|Bally Sports North,,,min,okc
696,0022300665,https://www.nba.com/game/was-vs-sas-0022300665,2024-01-29,8:00 pm,WAS,SAS,Washington Wizards,San Antonio Spurs,9,4,LEAGUE PASS,WOAI/KXTN|The Team 980 AM / WFED 1500 AM,Bally Sports SW-SA|MNMT,,,was,sas
697,0022300666,https://www.nba.com/game/orl-vs-dal-0022300666,2024-01-29,8:30 pm,ORL,DAL,Orlando Magic,Dallas Mavericks,10,1,LEAGUE PASS,97.1 FM / S: 99.1 FM|WYGM 96.9FM / 740AM,Bally Sports SW-DAL|Bally Sports Florida,,,orl,dal
698,0022300667,https://www.nba.com/game/mil-vs-den-0022300667,2024-01-29,9:00 pm,MIL,DEN,Milwaukee Bucks,Denver Nuggets,11,1,LEAGUE PASS,Altitude Sports Radio 92.5 FM|620 AM/103.3 FM WTMJ,Altitude|Bally Sports WI,,,mil,den
699,0022300668,https://www.nba.com/game/phi-vs-por-0022300668,2024-01-29,10:00 pm,PHI,POR,Philadelphia 76ers,Portland Trail Blazers,12,1,NBA TV,Rip City Radio 620|97.5 The Fanatic,ROOT SPORTS/ROOT SPORTS Plus|NBC Sports Philadelphia,,,phi,por
700,0022300669,https://www.nba.com/game/lal-vs-atl-0022300669,2024-01-30,7:30 pm,LAL,ATL,Los Angeles Lakers,Atlanta Hawks,1,1,LEAGUE PASS,WZGC|ESPN LA 710/1330 KWKW,Bally Sports SE-ATL|Spectrum SportsNet,,,lal,atl
701,0022300670,https://www.nba.com/game/ind-vs-bos-0022300670,2024-01-30,7:30 pm,IND,BOS,Indiana Pacers,Boston Celtics,2,2,TNT,98.5 The Sports Hub|93.5/107.5 The Fan,NBC Sports Boston,,,ind,bos
702,0022300671,https://www.nba.com/game/uta-vs-nyk-0022300671,2024-01-30,7:30 pm,UTA,NYK,Utah Jazz,New York Knicks,3,3,LEAGUE PASS,ESPN NY 98.7|KSL 97.5 FM / S: KBMG 106.3 FM,MSG|KJZZ,,,uth,nyk
703,0022300672,https://www.nba.com/game/tor-vs-chi-0022300672,2024-01-30,8:00 pm,TOR,CHI,Toronto Raptors,Chicago Bulls,4,1,LEAGUE PASS,670 AM / S: 1200 AM|Sportsnet 590,NBC Sports Chicago|SN,,,tor,chi
704,0022300673,https://www.nba.com/game/phi-vs-gsw-0022300673,2024-01-30,10:00 pm,PHI,GSW,Philadelphia 76ers,Golden State Warriors,5,1,TNT,95.7 The Game|97.5 The Fanatic,NBC Sports Bay Area,,,phi,gsw
705,0022300674,https://www.nba.com/game/chi-vs-cha-0022300674,2024-01-30,7:00 pm,CHI,CHA,Chicago Bulls,Charlotte Hornets,6,1,LEAGUE PASS,WFNZ 92.7 FM|670 The Score,Bally Sports SE-CHA|NBC Sports Chicago,,,chi,cha
706,0022300675,https://www.nba.com/game/det-vs-cle-0022300675,2024-01-30,7:00 pm,DET,CLE,Detroit Pistons,Cleveland Cavaliers,7,2,LEAGUE PASS,WTAM/WMMS/La Mega|950 AM,Bally Sports Ohio|Bally Sports DET,,,det,cle
707,0022300676,https://www.nba.com/game/lac-vs-was-0022300676,2024-01-30,7:00 pm,LAC,WAS,LA Clippers,Washington Wizards,8,3,LEAGUE PASS,The Team 980 AM / WFED 1500 AM|AM 570 KLAC/S: KWKW,MNMT|Bally Sports SoCal,,,lac,was
708,0022300678,https://www.nba.com/game/sac-vs-mia-0022300678,2024-01-30,7:30 pm,SAC,MIA,Sacramento Kings,Miami Heat,9,4,LEAGUE PASS,WQAM 560 / S: WAQI 710|Sactown Sports 1140 AM,Bally Sports Sun|NBCSCA,,,sac,mia
709,0022300679,https://www.nba.com/game/nop-vs-hou-0022300679,2024-01-30,8:00 pm,NOP,HOU,New Orleans Pelicans,Houston Rockets,10,2,LEAGUE PASS,790 AM / S: 93.3 FM|WRNO 99.5FM,Space City Home Network|Bally Sports New Orleans,,,no,hou
710,0022300680,https://www.nba.com/game/dal-vs-min-0022300680,2024-01-31,8:00 pm,DAL,MIN,Dallas Mavericks,Minnesota Timberwolves,2,1,LEAGUE PASS,97.1 FM / S: 99.1 FM,Bally Sports North|Bally Sports SW-DAL,,,dal,min
711,0022300681,https://www.nba.com/game/orl-vs-sas-0022300681,2024-01-31,8:00 pm,ORL,SAS,Orlando Magic,San Antonio Spurs,3,2,LEAGUE PASS,WOAI/KXTN|WYGM 96.9FM / 740AM,Bally Sports SW-SA|Bally Sports Florida,,,orl,sas
712,0022300682,https://www.nba.com/game/den-vs-okc-0022300682,2024-01-31,8:00 pm,DEN,OKC,Denver Nuggets,Oklahoma City Thunder,4,3,LEAGUE PASS,WWLS/WKY|Altitude Sports Radio 92.5 FM,Bally Sports OK|Altitude,,,den,okc
713,0022300677,https://www.nba.com/game/phx-vs-bkn-0022300677,2024-01-31,8:30 pm,PHX,BKN,Phoenix Suns,Brooklyn Nets,1,1,ABC,101.9 FM / 660 AM|ESPN 620 / S: KSUN,YES|AZ Family 3TV / AZ Family Sports Network 44,,,phx,bkn
714,0022300683,https://www.nba.com/game/mil-vs-por-0022300683,2024-01-31,10:00 pm,MIL,POR,Milwaukee Bucks,Portland Trail Blazers,5,1,ESPN,Rip City Radio 620|620 AM/103.3 FM WTMJ,ROOT SPORTS/ROOT SPORTS Plus|Bally Sports WI,,,mil,por
715,0022300684,https://www.nba.com/game/lal-vs-bos-0022300684,2024-02-01,7:30 pm,LAL,BOS,Los Angeles Lakers,Boston Celtics,1,1,TNT,ESPN Radio|98.5 The Sports Hub|ESPN LA 710/1330 KWKW,Spectrum SportsNet,,,lal,bos
716,0022300685,https://www.nba.com/game/ind-vs-nyk-0022300685,2024-02-01,7:30 pm,IND,NYK,Indiana Pacers,New York Knicks,2,2,LEAGUE PASS,ESPN NY 98.7|93.5/107.5 The Fan,MSG|Bally Sports Indiana,,,ind,nyk
717,0022300686,https://www.nba.com/game/phi-vs-uta-0022300686,2024-02-01,9:00 pm,PHI,UTA,Philadelphia 76ers,Utah Jazz,3,1,LEAGUE PASS,KSL 1160 AM & 102.7 FM / S: KBMG 106.3 FM|97.5 The Fanatic,KJZZ|NBC Sports Philadelphia,,,phi,uth
718,0022300687,https://www.nba.com/game/cle-vs-mem-0022300687,2024-02-01,10:00 pm,CLE,MEM,Cleveland Cavaliers,Memphis Grizzlies,4,1,TNT,ESPN 92.9FM/680AM|WTAM/WMMS/La Mega,,,,cle,mem
719,0022300688,https://www.nba.com/game/lac-vs-det-0022300688,2024-02-02,7:00 pm,LAC,DET,LA Clippers,Detroit Pistons,1,1,LEAGUE PASS,97.1 FM The Ticket|AM 570 KLAC/S: KWKW,Bally Sports DET|Bally Sports SoCal,,,lac,det
720,0022300689,https://www.nba.com/game/mia-vs-was-0022300689,2024-02-02,7:00 pm,MIA,WAS,Miami Heat,Washington Wizards,2,2,LEAGUE PASS,The Team 980 AM / WFED 1500 AM|WQAM 560 / S: WAQI 710,MNMT|Bally Sports Sun,,,mia,was
721,0022300690,https://www.nba.com/game/phx-vs-atl-0022300690,2024-02-02,7:30 pm,PHX,ATL,Phoenix Suns,Atlanta Hawks,3,1,LEAGUE PASS,WZGC|ESPN 620 / S: KSUN,Bally Sports SE-ATL|AZ Family 3TV / AZ Family Sports Network 44,,,phx,atl
722,0022300691,https://www.nba.com/game/sac-vs-ind-0022300691,2024-02-02,7:30 pm,SAC,IND,Sacramento Kings,Indiana Pacers,4,2,LEAGUE PASS,93.5/107.5 The Fan|Sactown Sports 1140 AM,Bally Sports Indiana|NBCSCA,,,sac,ind
723,0022300692,https://www.nba.com/game/tor-vs-hou-0022300692,2024-02-02,8:00 pm,TOR,HOU,Toronto Raptors,Houston Rockets,5,1,LEAGUE PASS,790 AM / S: 93.3 FM|TSN Radio 1050,Space City Home Network|SN,,,tor,hou
724,0022300693,https://www.nba.com/game/gsw-vs-mem-0022300693,2024-02-02,8:00 pm,GSW,MEM,Golden State Warriors,Memphis Grizzlies,6,2,NBA TV,ESPN 92.9FM/680AM|95.7 The Game,Bally Sports SE-MEM|NBC Sports Bay Area,,,gsw,mem
