game_id,game_date,game_time_et,tv,away_team,home_team,away_team_full_name,home_team_full_name,arena,city,game_id_int,row_num,preview_url
0022300438,2023-12-29,10:30 pm,,MEM,LAC,Memphis Grizzlies,LA Clippers,,,22300438,469,https://www.nba.com/game/mem-vs-lac-0022300438
0022300439,2023-12-30,5:00 pm,,MIA,UTA,Miami Heat,Utah Jazz,,,22300439,470,https://www.nba.com/game/mia-vs-uta-0022300439
0022300440,2023-12-30,6:00 pm,,TOR,DET,Toronto Raptors,Detroit Pistons,,,22300440,471,https://www.nba.com/game/tor-vs-det-0022300440
0022300441,2023-12-30,7:00 pm,,NYK,IND,New York Knicks,Indiana Pacers,,,22300441,472,https://www.nba.com/game/nyk-vs-ind-0022300441
0022300442,2023-12-30,8:00 pm,,PHI,CHI,Philadelphia 76ers,Chicago Bulls,,,22300442,473,https://www.nba.com/game/phi-vs-chi-0022300442
0022300443,2023-12-30,8:00 pm,,LAL,MIN,Los Angeles Lakers,Minnesota Timberwolves,,,22300443,474,https://www.nba.com/game/lal-vs-min-0022300443
0022300444,2023-12-30,8:30 pm,,DAL,GSW,Dallas Mavericks,Golden State Warriors,,,22300444,475,https://www.nba.com/game/dal-vs-gsw-0022300444
0022300445,2023-12-31,3:00 pm,,ATL,WAS,Atlanta Hawks,Washington Wizards,,,22300445,476,https://www.nba.com/game/atl-vs-was-0022300445
0022300446,2023-12-31,7:00 pm,,LAL,NOP,Los Angeles Lakers,New Orleans Pelicans,,,22300446,477,https://www.nba.com/game/lal-vs-nop-0022300446
0022300447,2023-12-31,7:00 pm,,BKN,OKC,Brooklyn Nets,Oklahoma City Thunder,,,22300447,478,https://www.nba.com/game/bkn-vs-okc-0022300447
0022300448,2023-12-31,7:00 pm,,BOS,SAS,Boston Celtics,San Antonio Spurs,,,22300448,479,https://www.nba.com/game/bos-vs-sas-0022300448
0022300449,2023-12-31,8:00 pm,,SAC,MEM,Sacramento Kings,Memphis Grizzlies,,,22300449,480,https://www.nba.com/game/sac-vs-mem-0022300449
0022300450,2023-12-31,8:00 pm,,ORL,PHX,Orlando Magic,Phoenix Suns,,,22300450,481,https://www.nba.com/game/orl-vs-phx-0022300450
0022300451,2023-12-31,3:00 pm,,MIN,NYK,Minnesota Timberwolves,New York Knicks,,,22300451,482,https://www.nba.com/game/min-vs-nyk-0022300451
0022300452,2024-01-01,7:30 pm,,CLE,TOR,Cleveland Cavaliers,Toronto Raptors,,,22300452,483,https://www.nba.com/game/cle-vs-tor-0022300452
0022300453,2024-01-01,8:00 pm,,DET,HOU,Detroit Pistons,Houston Rockets,,,22300453,484,https://www.nba.com/game/det-vs-hou-0022300453
0022300454,2024-01-01,8:00 pm,,IND,MIL,Indiana Pacers,Milwaukee Bucks,,,22300454,485,https://www.nba.com/game/ind-vs-mil-0022300454
0022300455,2024-01-01,9:00 pm,,CHA,DEN,Charlotte Hornets,Denver Nuggets,,,22300455,486,https://www.nba.com/game/cha-vs-den-0022300455
0022300456,2024-01-01,9:00 pm,,POR,PHX,Portland Trail Blazers,Phoenix Suns,,,22300456,487,https://www.nba.com/game/por-vs-phx-0022300456
0022300457,2024-01-01,9:00 pm,,DAL,UTA,Dallas Mavericks,Utah Jazz,,,22300457,488,https://www.nba.com/game/dal-vs-uta-0022300457
0022300458,2024-01-01,10:30 pm,,MIA,LAC,Miami Heat,LA Clippers,,,22300458,489,https://www.nba.com/game/mia-vs-lac-0022300458
0022300459,2024-01-02,7:00 pm,,CHI,PHI,Chicago Bulls,Philadelphia 76ers,,,22300459,490,https://www.nba.com/game/chi-vs-phi-0022300459
0022300460,2024-01-02,8:00 pm,,SAS,MEM,San Antonio Spurs,Memphis Grizzlies,,,22300460,491,https://www.nba.com/game/sas-vs-mem-0022300460
0022300461,2024-01-02,8:00 pm,,BKN,NOP,Brooklyn Nets,New Orleans Pelicans,,,22300461,492,https://www.nba.com/game/bkn-vs-nop-0022300461
0022300462,2024-01-02,8:00 pm,,BOS,OKC,Boston Celtics,Oklahoma City Thunder,,,22300462,493,https://www.nba.com/game/bos-vs-okc-0022300462
0022300463,2024-01-02,10:00 pm,,ORL,GSW,Orlando Magic,Golden State Warriors,,,22300463,494,https://www.nba.com/game/orl-vs-gsw-0022300463
0022300464,2024-01-02,10:00 pm,,CHA,SAC,Charlotte Hornets,Sacramento Kings,,,22300464,495,https://www.nba.com/game/cha-vs-sac-0022300464
0022300465,2024-01-03,7:00 pm,,WAS,CLE,Washington Wizards,Cleveland Cavaliers,,,22300465,496,https://www.nba.com/game/was-vs-cle-0022300465
0022300466,2024-01-03,7:00 pm,,MIL,IND,Milwaukee Bucks,Indiana Pacers,,,22300466,497,https://www.nba.com/game/mil-vs-ind-0022300466
0022300467,2024-01-03,7:30 pm,,OKC,ATL,Oklahoma City Thunder,Atlanta Hawks,,,22300467,498,https://www.nba.com/game/okc-vs-atl-0022300467
0022300469,2024-01-03,8:00 pm,,BKN,HOU,Brooklyn Nets,Houston Rockets,,,22300469,499,https://www.nba.com/game/bkn-vs-hou-0022300469
0022300470,2024-01-03,8:00 pm,,TOR,MEM,Toronto Raptors,Memphis Grizzlies,,,22300470,500,https://www.nba.com/game/tor-vs-mem-0022300470
0022300471,2024-01-03,8:00 pm,,NOP,MIN,New Orleans Pelicans,Minnesota Timberwolves,,,22300471,501,https://www.nba.com/game/nop-vs-min-0022300471
0022300468,2024-01-03,8:30 pm,,CHI,NYK,Chicago Bulls,New York Knicks,,,22300468,502,https://www.nba.com/game/chi-vs-nyk-0022300468
0022300472,2024-01-03,8:30 pm,,POR,DAL,Portland Trail Blazers,Dallas Mavericks,,,22300472,503,https://www.nba.com/game/por-vs-dal-0022300472
0022300473,2024-01-03,9:00 pm,,LAC,PHX,LA Clippers,Phoenix Suns,,,22300473,504,https://www.nba.com/game/lac-vs-phx-0022300473
0022300474,2024-01-03,9:00 pm,,DET,UTA,Detroit Pistons,Utah Jazz,,,22300474,505,https://www.nba.com/game/det-vs-uta-0022300474
0022300475,2024-01-03,10:00 pm,,MIA,LAL,Miami Heat,Los Angeles Lakers,,,22300475,506,https://www.nba.com/game/mia-vs-lal-0022300475
0022300476,2024-01-03,10:00 pm,,ORL,SAC,Orlando Magic,Sacramento Kings,,,22300476,507,https://www.nba.com/game/orl-vs-sac-0022300476
0022300477,2024-01-04,7:30 pm,,MIL,SAS,Milwaukee Bucks,San Antonio Spurs,,,22300477,508,https://www.nba.com/game/mil-vs-sas-0022300477
0022300478,2024-01-04,10:00 pm,,DEN,GSW,Denver Nuggets,Golden State Warriors,,,22300478,509,https://www.nba.com/game/den-vs-gsw-0022300478
0022300479,2024-01-05,7:00 pm,,UTA,BOS,Utah Jazz,Boston Celtics,,,22300479,510,https://www.nba.com/game/uta-vs-bos-0022300479
0022300480,2024-01-05,7:00 pm,,ATL,IND,Atlanta Hawks,Indiana Pacers,,,22300480,511,https://www.nba.com/game/atl-vs-ind-0022300480
0022300481,2024-01-05,7:30 pm,,OKC,BKN,Oklahoma City Thunder,Brooklyn Nets,,,22300481,512,https://www.nba.com/game/okc-vs-bkn-0022300481
0022300482,2024-01-05,7:30 pm,,WAS,CLE,Washington Wizards,Cleveland Cavaliers,,,22300482,513,https://www.nba.com/game/was-vs-cle-0022300482
0022300483,2024-01-05,7:30 pm,,NYK,PHI,New York Knicks,Philadelphia 76ers,,,22300483,514,https://www.nba.com/game/nyk-vs-phi-0022300483
0022300484,2024-01-05,8:00 pm,,CHA,CHI,Charlotte Hornets,Chicago Bulls,,,22300484,515,https://www.nba.com/game/cha-vs-chi-0022300484
0022300485,2024-01-05,8:00 pm,,MIN,HOU,Minnesota Timberwolves,Houston Rockets,,,22300485,516,https://www.nba.com/game/min-vs-hou-0022300485
0022300486,2024-01-05,8:00 pm,,LAC,NOP,LA Clippers,New Orleans Pelicans,,,22300486,517,https://www.nba.com/game/lac-vs-nop-0022300486
0022300487,2024-01-05,8:30 pm,,POR,DAL,Portland Trail Blazers,Dallas Mavericks,,,22300487,518,https://www.nba.com/game/por-vs-dal-0022300487
0022300488,2024-01-05,9:00 pm,,ORL,DEN,Orlando Magic,Denver Nuggets,,,22300488,519,https://www.nba.com/game/orl-vs-den-0022300488
0022300489,2024-01-05,9:00 pm,,MIA,PHX,Miami Heat,Phoenix Suns,,,22300489,520,https://www.nba.com/game/mia-vs-phx-0022300489
0022300490,2024-01-05,10:00 pm,,DET,GSW,Detroit Pistons,Golden State Warriors,,,22300490,521,https://www.nba.com/game/det-vs-gsw-0022300490
0022300491,2024-01-05,10:00 pm,,MEM,LAL,Memphis Grizzlies,Los Angeles Lakers,,,22300491,522,https://www.nba.com/game/mem-vs-lal-0022300491
0022300492,2024-01-05,10:00 pm,,TOR,SAC,Toronto Raptors,Sacramento Kings,,,22300492,523,https://www.nba.com/game/tor-vs-sac-0022300492
0022300493,2024-01-06,7:00 pm,,BOS,IND,Boston Celtics,Indiana Pacers,,,22300493,524,https://www.nba.com/game/bos-vs-ind-0022300493
0022300494,2024-01-06,7:00 pm,,NYK,WAS,New York Knicks,Washington Wizards,,,22300494,525,https://www.nba.com/game/nyk-vs-was-0022300494
0022300495,2024-01-06,7:30 pm,,UTA,PHI,Utah Jazz,Philadelphia 76ers,,,22300495,526,https://www.nba.com/game/uta-vs-phi-0022300495
0022300496,2024-01-06,8:00 pm,,MIL,HOU,Milwaukee Bucks,Houston Rockets,,,22300496,527,https://www.nba.com/game/mil-vs-hou-0022300496
0022300497,2024-01-07,1:00 pm,,SAS,CLE,San Antonio Spurs,Cleveland Cavaliers,,,22300497,528,https://www.nba.com/game/sas-vs-cle-0022300497
0022300498,2024-01-07,3:00 pm,,POR,BKN,Portland Trail Blazers,Brooklyn Nets,,,22300498,529,https://www.nba.com/game/por-vs-bkn-0022300498
0022300499,2024-01-07,6:00 pm,,ATL,ORL,Atlanta Hawks,Orlando Magic,,,22300499,530,https://www.nba.com/game/atl-vs-orl-0022300499
0022300500,2024-01-07,6:00 pm,,NOP,SAC,New Orleans Pelicans,Sacramento Kings,,,22300500,531,https://www.nba.com/game/nop-vs-sac-0022300500
0022300501,2024-01-07,7:30 pm,,MIN,DAL,Minnesota Timberwolves,Dallas Mavericks,,,22300501,532,https://www.nba.com/game/min-vs-dal-0022300501
0022300502,2024-01-07,8:00 pm,,DET,DEN,Detroit Pistons,Denver Nuggets,,,22300502,533,https://www.nba.com/game/det-vs-den-0022300502
0022300503,2024-01-07,8:00 pm,,MEM,PHX,Memphis Grizzlies,Phoenix Suns,,,22300503,534,https://www.nba.com/game/mem-vs-phx-0022300503
0022300504,2024-01-07,8:30 pm,,TOR,GSW,Toronto Raptors,Golden State Warriors,,,22300504,535,https://www.nba.com/game/tor-vs-gsw-0022300504
0022300505,2024-01-07,9:30 pm,,LAC,LAL,LA Clippers,Los Angeles Lakers,,,22300505,536,https://www.nba.com/game/lac-vs-lal-0022300505
0022300506,2024-01-08,7:00 pm,,CHI,CHA,Chicago Bulls,Charlotte Hornets,,,22300506,537,https://www.nba.com/game/chi-vs-cha-0022300506
0022300507,2024-01-08,7:00 pm,,BOS,IND,Boston Celtics,Indiana Pacers,,,22300507,538,https://www.nba.com/game/bos-vs-ind-0022300507
0022300508,2024-01-08,7:00 pm,,OKC,WAS,Oklahoma City Thunder,Washington Wizards,,,22300508,539,https://www.nba.com/game/okc-vs-was-0022300508
0022300509,2024-01-08,7:30 pm,,HOU,MIA,Houston Rockets,Miami Heat,,,22300509,540,https://www.nba.com/game/hou-vs-mia-0022300509
0022300510,2024-01-08,8:00 pm,,UTA,MIL,Utah Jazz,Milwaukee Bucks,,,22300510,541,https://www.nba.com/game/uta-vs-mil-0022300510
0022300511,2024-01-08,10:30 pm,,PHX,LAC,Phoenix Suns,LA Clippers,,,22300511,542,https://www.nba.com/game/phx-vs-lac-0022300511
0022300512,2024-01-09,7:00 pm,,SAC,DET,Sacramento Kings,Detroit Pistons,,,22300512,543,https://www.nba.com/game/sac-vs-det-0022300512
0022300513,2024-01-09,7:00 pm,,MIN,ORL,Minnesota Timberwolves,Orlando Magic,,,22300513,544,https://www.nba.com/game/min-vs-orl-0022300513
0022300514,2024-01-09,7:30 pm,,POR,NYK,Portland Trail Blazers,New York Knicks,,,22300514,545,https://www.nba.com/game/por-vs-nyk-0022300514
0022300515,2024-01-09,8:30 pm,,MEM,DAL,Memphis Grizzlies,Dallas Mavericks,,,22300515,546,https://www.nba.com/game/mem-vs-dal-0022300515
0022300516,2024-01-09,10:30 pm,,TOR,LAL,Toronto Raptors,Los Angeles Lakers,,,22300516,547,https://www.nba.com/game/tor-vs-lal-0022300516
0022300517,2024-01-10,7:00 pm,,MIN,BOS,Minnesota Timberwolves,Boston Celtics,,,22300517,548,https://www.nba.com/game/min-vs-bos-0022300517
0022300518,2024-01-10,7:00 pm,,SAC,CHA,Sacramento Kings,Charlotte Hornets,,,22300518,549,https://www.nba.com/game/sac-vs-cha-0022300518
0022300519,2024-01-10,7:00 pm,,SAS,DET,San Antonio Spurs,Detroit Pistons,,,22300519,550,https://www.nba.com/game/sas-vs-det-0022300519
0022300520,2024-01-10,7:00 pm,,WAS,IND,Washington Wizards,Indiana Pacers,,,22300520,551,https://www.nba.com/game/was-vs-ind-0022300520
0022300521,2024-01-10,7:30 pm,,PHI,ATL,Philadelphia 76ers,Atlanta Hawks,,,22300521,552,https://www.nba.com/game/phi-vs-atl-0022300521
0022300522,2024-01-10,7:30 pm,,OKC,MIA,Oklahoma City Thunder,Miami Heat,,,22300522,553,https://www.nba.com/game/okc-vs-mia-0022300522
0022300523,2024-01-10,8:00 pm,,HOU,CHI,Houston Rockets,Chicago Bulls,,,22300523,554,https://www.nba.com/game/hou-vs-chi-0022300523
0022300525,2024-01-10,8:30 pm,,NOP,GSW,New Orleans Pelicans,Golden State Warriors,,,22300525,555,https://www.nba.com/game/nop-vs-gsw-0022300525
0022300524,2024-01-10,10:00 pm,,DEN,UTA,Denver Nuggets,Utah Jazz,,,22300524,556,https://www.nba.com/game/den-vs-uta-0022300524
0022300526,2024-01-10,10:30 pm,,TOR,LAC,Toronto Raptors,LA Clippers,,,22300526,557,https://www.nba.com/game/tor-vs-lac-0022300526
0022300527,2024-01-11,2:00 pm,,BKN,CLE,Brooklyn Nets,Cleveland Cavaliers,,,22300527,558,https://www.nba.com/game/bkn-vs-cle-0022300527
0022300528,2024-01-11,7:30 pm,,BOS,MIL,Boston Celtics,Milwaukee Bucks,,,22300528,559,https://www.nba.com/game/bos-vs-mil-0022300528
0022300529,2024-01-11,8:00 pm,,POR,OKC,Portland Trail Blazers,Oklahoma City Thunder,,,22300529,560,https://www.nba.com/game/por-vs-okc-0022300529
0022300530,2024-01-11,8:30 pm,,NYK,DAL,New York Knicks,Dallas Mavericks,,,22300530,561,https://www.nba.com/game/nyk-vs-dal-0022300530
0022300531,2024-01-11,10:00 pm,,PHX,LAL,Phoenix Suns,Los Angeles Lakers,,,22300531,562,https://www.nba.com/game/phx-vs-lal-0022300531
0022300532,2024-01-12,7:00 pm,,SAC,PHI,Sacramento Kings,Philadelphia 76ers,,,22300532,563,https://www.nba.com/game/sac-vs-phi-0022300532
0022300533,2024-01-12,7:30 pm,,IND,ATL,Indiana Pacers,Atlanta Hawks,,,22300533,564,https://www.nba.com/game/ind-vs-atl-0022300533
0022300534,2024-01-12,7:30 pm,,HOU,DET,Houston Rockets,Detroit Pistons,,,22300534,565,https://www.nba.com/game/hou-vs-det-0022300534
0022300535,2024-01-12,8:00 pm,,ORL,MIA,Orlando Magic,Miami Heat,,,22300535,566,https://www.nba.com/game/orl-vs-mia-0022300535
0022300536,2024-01-12,8:00 pm,,GSW,CHI,Golden State Warriors,Chicago Bulls,,,22300536,567,https://www.nba.com/game/gsw-vs-chi-0022300536
0022300537,2024-01-12,8:00 pm,,LAC,MEM,LA Clippers,Memphis Grizzlies,,,22300537,568,https://www.nba.com/game/lac-vs-mem-0022300537
0022300538,2024-01-12,8:00 pm,,POR,MIN,Portland Trail Blazers,Minnesota Timberwolves,,,22300538,569,https://www.nba.com/game/por-vs-min-0022300538
0022300539,2024-01-12,9:00 pm,,NOP,DEN,New Orleans Pelicans,Denver Nuggets,,,22300539,570,https://www.nba.com/game/nop-vs-den-0022300539
0022300540,2024-01-12,9:30 pm,,TOR,UTA,Toronto Raptors,Utah Jazz,,,22300540,571,https://www.nba.com/game/tor-vs-uta-0022300540
0022300541,2024-01-12,10:00 pm,,CHA,SAS,Charlotte Hornets,San Antonio Spurs,,,22300541,572,https://www.nba.com/game/cha-vs-sas-0022300541
0022300542,2024-01-13,7:00 pm,,HOU,BOS,Houston Rockets,Boston Celtics,,,22300542,573,https://www.nba.com/game/hou-vs-bos-0022300542
0022300543,2024-01-13,7:30 pm,,WAS,ATL,Washington Wizards,Atlanta Hawks,,,22300543,574,https://www.nba.com/game/was-vs-atl-0022300543
0022300544,2024-01-13,8:00 pm,,NYK,MEM,New York Knicks,Memphis Grizzlies,,,22300544,575,https://www.nba.com/game/nyk-vs-mem-0022300544
0022300545,2024-01-13,8:00 pm,,GSW,MIL,Golden State Warriors,Milwaukee Bucks,,,22300545,576,https://www.nba.com/game/gsw-vs-mil-0022300545
0022300546,2024-01-13,8:00 pm,,ORL,OKC,Orlando Magic,Oklahoma City Thunder,,,22300546,577,https://www.nba.com/game/orl-vs-okc-0022300546
0022300547,2024-01-13,8:30 pm,,NOP,DAL,New Orleans Pelicans,Dallas Mavericks,,,22300547,578,https://www.nba.com/game/nop-vs-dal-0022300547
0022300548,2024-01-13,8:30 pm,,CHI,SAS,Chicago Bulls,San Antonio Spurs,,,22300548,579,https://www.nba.com/game/chi-vs-sas-0022300548
0022300549,2024-01-13,9:30 pm,,LAL,UTA,Los Angeles Lakers,Utah Jazz,,,22300549,580,https://www.nba.com/game/lal-vs-uta-0022300549
0022300550,2024-01-14,3:30 pm,,IND,DEN,Indiana Pacers,Denver Nuggets,,,22300550,581,https://www.nba.com/game/ind-vs-den-0022300550
0022300551,2024-01-14,6:00 pm,,CHA,MIA,Charlotte Hornets,Miami Heat,,,22300551,582,https://www.nba.com/game/cha-vs-mia-0022300551
0022300552,2024-01-14,7:00 pm,,SAC,MIL,Sacramento Kings,Milwaukee Bucks,,,22300552,583,https://www.nba.com/game/sac-vs-mil-0022300552
0022300553,2024-01-14,7:00 pm,,LAC,MIN,LA Clippers,Minnesota Timberwolves,,,22300553,584,https://www.nba.com/game/lac-vs-min-0022300553
0022300554,2024-01-14,9:00 pm,,PHX,POR,Phoenix Suns,Portland Trail Blazers,,,22300554,585,https://www.nba.com/game/phx-vs-por-0022300554
0022300555,2024-01-15,1:00 pm,,HOU,PHI,Houston Rockets,Philadelphia 76ers,,,22300555,586,https://www.nba.com/game/hou-vs-phi-0022300555
0022300556,2024-01-15,2:30 pm,,NOP,DAL,New Orleans Pelicans,Dallas Mavericks,,,22300556,587,https://www.nba.com/game/nop-vs-dal-0022300556
0022300557,2024-01-15,3:00 pm,,ORL,NYK,Orlando Magic,New York Knicks,,,22300557,588,https://www.nba.com/game/orl-vs-nyk-0022300557
0022300558,2024-01-15,3:00 pm,,DET,WAS,Detroit Pistons,Washington Wizards,,,22300558,589,https://www.nba.com/game/det-vs-was-0022300558
0022300559,2024-01-15,3:30 pm,,SAS,ATL,San Antonio Spurs,Atlanta Hawks,,,22300559,590,https://www.nba.com/game/sas-vs-atl-0022300559
0022300560,2024-01-15,6:00 pm,,GSW,MEM,Golden State Warriors,Memphis Grizzlies,,,22300560,591,https://www.nba.com/game/gsw-vs-mem-0022300560
0022300561,2024-01-15,7:00 pm,,CHI,CLE,Chicago Bulls,Cleveland Cavaliers,,,22300561,592,https://www.nba.com/game/chi-vs-cle-0022300561
0022300562,2024-01-15,7:30 pm,,MIA,BKN,Miami Heat,Brooklyn Nets,,,22300562,593,https://www.nba.com/game/mia-vs-bkn-0022300562
0022300563,2024-01-15,7:30 pm,,BOS,TOR,Boston Celtics,Toronto Raptors,,,22300563,594,https://www.nba.com/game/bos-vs-tor-0022300563
0022300564,2024-01-15,9:00 pm,,IND,UTA,Indiana Pacers,Utah Jazz,,,22300564,595,https://www.nba.com/game/ind-vs-uta-0022300564
0022300565,2024-01-15,10:30 pm,,OKC,LAL,Oklahoma City Thunder,Los Angeles Lakers,,,22300565,596,https://www.nba.com/game/okc-vs-lal-0022300565
0022300566,2024-01-16,7:30 pm,,DEN,PHI,Denver Nuggets,Philadelphia 76ers,,,22300566,597,https://www.nba.com/game/den-vs-phi-0022300566
0022300567,2024-01-16,9:00 pm,,SAC,PHX,Sacramento Kings,Phoenix Suns,,,22300567,598,https://www.nba.com/game/sac-vs-phx-0022300567
0022300568,2024-01-16,10:00 pm,,OKC,LAC,Oklahoma City Thunder,LA Clippers,,,22300568,599,https://www.nba.com/game/okc-vs-lac-0022300568
0022300569,2024-01-17,7:00 pm,,MIN,DET,Minnesota Timberwolves,Detroit Pistons,,,22300569,600,https://www.nba.com/game/min-vs-det-0022300569
0022300570,2024-01-17,7:30 pm,,ORL,ATL,Orlando Magic,Atlanta Hawks,,,22300570,601,https://www.nba.com/game/orl-vs-atl-0022300570
0022300571,2024-01-17,7:30 pm,,SAS,BOS,San Antonio Spurs,Boston Celtics,,,22300571,602,https://www.nba.com/game/sas-vs-bos-0022300571
0022300572,2024-01-17,7:30 pm,,MIL,CLE,Milwaukee Bucks,Cleveland Cavaliers,,,22300572,603,https://www.nba.com/game/mil-vs-cle-0022300572
0022300573,2024-01-17,7:30 pm,,HOU,NYK,Houston Rockets,New York Knicks,,,22300573,604,https://www.nba.com/game/hou-vs-nyk-0022300573
0022300574,2024-01-17,7:30 pm,,MIA,TOR,Miami Heat,Toronto Raptors,,,22300574,605,https://www.nba.com/game/mia-vs-tor-0022300574
0022300575,2024-01-17,8:00 pm,,CHA,NOP,Charlotte Hornets,New Orleans Pelicans,,,22300575,606,https://www.nba.com/game/cha-vs-nop-0022300575
0022300577,2024-01-17,8:30 pm,,DAL,LAL,Dallas Mavericks,Los Angeles Lakers,,,22300577,607,https://www.nba.com/game/dal-vs-lal-0022300577
0022300576,2024-01-17,9:00 pm,,GSW,UTA,Golden State Warriors,Utah Jazz,,,22300576,608,https://www.nba.com/game/gsw-vs-uta-0022300576
0022300578,2024-01-17,10:00 pm,,BKN,POR,Brooklyn Nets,Portland Trail Blazers,,,22300578,609,https://www.nba.com/game/bkn-vs-por-0022300578
0022300579,2024-01-18,7:30 pm,,WAS,NYK,Washington Wizards,New York Knicks,,,22300579,610,https://www.nba.com/game/was-vs-nyk-0022300579
0022300580,2024-01-18,7:30 pm,,CHI,TOR,Chicago Bulls,Toronto Raptors,,,22300580,611,https://www.nba.com/game/chi-vs-tor-0022300580
0022300581,2024-01-18,9:00 pm,,OKC,UTA,Oklahoma City Thunder,Utah Jazz,,,22300581,612,https://www.nba.com/game/okc-vs-uta-0022300581
0022300582,2024-01-18,10:00 pm,,MEM,MIN,Memphis Grizzlies,Minnesota Timberwolves,,,22300582,613,https://www.nba.com/game/mem-vs-min-0022300582
0022300583,2024-01-18,10:00 pm,,IND,SAC,Indiana Pacers,Sacramento Kings,,,22300583,614,https://www.nba.com/game/ind-vs-sac-0022300583
0022300584,2024-01-19,7:00 pm,,SAS,CHA,San Antonio Spurs,Charlotte Hornets,,,22300584,615,https://www.nba.com/game/sas-vs-cha-0022300584
0022300585,2024-01-19,7:00 pm,,PHI,ORL,Philadelphia 76ers,Orlando Magic,,,22300585,616,https://www.nba.com/game/phi-vs-orl-0022300585
0022300586,2024-01-19,7:30 pm,,DEN,BOS,Denver Nuggets,Boston Celtics,,,22300586,617,https://www.nba.com/game/den-vs-bos-0022300586
0022300587,2024-01-19,8:00 pm,,ATL,MIA,Atlanta Hawks,Miami Heat,,,22300587,618,https://www.nba.com/game/atl-vs-mia-0022300587
0022300588,2024-01-19,8:00 pm,,PHX,NOP,Phoenix Suns,New Orleans Pelicans,,,22300588,619,https://www.nba.com/game/phx-vs-nop-0022300588
0022300589,2024-01-19,10:00 pm,,DAL,GSW,Dallas Mavericks,Golden State Warriors,,,22300589,620,https://www.nba.com/game/dal-vs-gsw-0022300589
0022300590,2024-01-19,10:00 pm,,IND,POR,Indiana Pacers,Portland Trail Blazers,,,22300590,621,https://www.nba.com/game/ind-vs-por-0022300590
0022300591,2024-01-19,10:30 pm,,BKN,LAL,Brooklyn Nets,Los Angeles Lakers,,,22300591,622,https://www.nba.com/game/bkn-vs-lal-0022300591
0022300592,2024-01-20,3:00 pm,,MIL,DET,Milwaukee Bucks,Detroit Pistons,,,22300592,623,https://www.nba.com/game/mil-vs-det-0022300592
0022300593,2024-01-20,7:00 pm,,PHI,CHA,Philadelphia 76ers,Charlotte Hornets,,,22300593,624,https://www.nba.com/game/phi-vs-cha-0022300593
0022300594,2024-01-20,7:00 pm,,SAS,WAS,San Antonio Spurs,Washington Wizards,,,22300594,625,https://www.nba.com/game/sas-vs-was-0022300594
0022300595,2024-01-20,7:30 pm,,CLE,ATL,Cleveland Cavaliers,Atlanta Hawks,,,22300595,626,https://www.nba.com/game/cle-vs-atl-0022300595
0022300596,2024-01-20,7:30 pm,,TOR,NYK,Toronto Raptors,New York Knicks,,,22300596,627,https://www.nba.com/game/tor-vs-nyk-0022300596
0022300597,2024-01-20,8:00 pm,,MEM,CHI,Memphis Grizzlies,Chicago Bulls,,,22300597,628,https://www.nba.com/game/mem-vs-chi-0022300597
0022300598,2024-01-20,8:00 pm,,UTA,HOU,Utah Jazz,Houston Rockets,,,22300598,629,https://www.nba.com/game/uta-vs-hou-0022300598
0022300599,2024-01-20,8:00 pm,,OKC,MIN,Oklahoma City Thunder,Minnesota Timberwolves,,,22300599,630,https://www.nba.com/game/okc-vs-min-0022300599
0022300600,2024-01-21,3:30 pm,,BKN,LAC,Brooklyn Nets,LA Clippers,,,22300600,631,https://www.nba.com/game/bkn-vs-lac-0022300600
0022300601,2024-01-21,6:00 pm,,MIA,ORL,Miami Heat,Orlando Magic,,,22300601,632,https://www.nba.com/game/mia-vs-orl-0022300601
0022300602,2024-01-21,6:00 pm,,DEN,WAS,Denver Nuggets,Washington Wizards,,,22300602,633,https://www.nba.com/game/den-vs-was-0022300602
0022300603,2024-01-21,7:00 pm,,BOS,HOU,Boston Celtics,Houston Rockets,,,22300603,634,https://www.nba.com/game/bos-vs-hou-0022300603
0022300604,2024-01-21,8:00 pm,,IND,PHX,Indiana Pacers,Phoenix Suns,,,22300604,635,https://www.nba.com/game/ind-vs-phx-0022300604
0022300605,2024-01-21,10:00 pm,,POR,LAL,Portland Trail Blazers,Los Angeles Lakers,,,22300605,636,https://www.nba.com/game/por-vs-lal-0022300605
0022300606,2024-01-22,7:00 pm,,MIL,DET,Milwaukee Bucks,Detroit Pistons,,,22300606,637,https://www.nba.com/game/mil-vs-det-0022300606
0022300607,2024-01-22,7:00 pm,,CLE,ORL,Cleveland Cavaliers,Orlando Magic,,,22300607,638,https://www.nba.com/game/cle-vs-orl-0022300607
0022300608,2024-01-22,7:00 pm,,SAS,PHI,San Antonio Spurs,Philadelphia 76ers,,,22300608,639,https://www.nba.com/game/sas-vs-phi-0022300608
0022300609,2024-01-22,7:30 pm,,MEM,TOR,Memphis Grizzlies,Toronto Raptors,,,22300609,640,https://www.nba.com/game/mem-vs-tor-0022300609
0022300610,2024-01-22,8:00 pm,,CHA,MIN,Charlotte Hornets,Minnesota Timberwolves,,,22300610,641,https://www.nba.com/game/cha-vs-min-0022300610
0022300611,2024-01-22,8:30 pm,,BOS,DAL,Boston Celtics,Dallas Mavericks,,,22300611,642,https://www.nba.com/game/bos-vs-dal-0022300611
0022300612,2024-01-22,9:00 pm,,CHI,PHX,Chicago Bulls,Phoenix Suns,,,22300612,643,https://www.nba.com/game/chi-vs-phx-0022300612
